Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels],Part_ID,Num_voids
img02.bmp,bottom_left,void,35,330,87.154,0.918,0.969,0.904,0.412,34.985,13.847,20.498,5,42
img02.bmp,bottom_left,void,36,487,94.669,0.807,0.975,0.953,0.564,34.391,20.325,24.901,5,42
img02.bmp,bottom_left,void,37,215,62.87,0.885,1.437,0.96,0.664,25.437,11.842,16.545,5,42
img02.bmp,bottom_left,void,38,125,49.456,0.902,-1.191,0.906,0.521,20.009,8.651,12.616,5,42
img02.bmp,bottom_left,void,39,110,48.385,0.949,1.452,0.887,0.625,21.616,6.843,11.835,5,42
img02.bmp,bottom_left,void,40,240,67.113,0.876,1.391,0.927,0.612,26.859,12.951,17.481,5,42
img02.bmp,bottom_left,void,41,159,59.456,0.944,1.292,0.893,0.51,25.977,8.575,14.228,5,42
img02.bmp,bottom_left,void,42,124,47.456,0.899,-1.211,0.919,0.564,19.498,8.556,12.565,5,42
img02.bmp,top_right,part,0,36808,4366.544,0.067,-1.19,0.737,0.721,278.233,277.617,216.484,6,47
img02.bmp,top_right,void,1,124,46.728,0.884,1.394,0.932,0.725,19.105,8.948,12.565,6,47
img02.bmp,top_right,void,2,112,46.349,0.92,-1.346,0.875,0.589,19.805,7.764,11.942,6,47
img02.bmp,top_right,void,3,318,86.184,0.931,-1.365,0.911,0.523,35.242,12.855,20.122,6,47
img02.bmp,top_right,void,4,217,64.006,0.856,-1.559,0.919,0.62,24.404,12.603,16.622,6,47
img02.bmp,top_right,void,5,132,50.87,0.911,0.912,0.943,0.489,21.131,8.701,12.964,6,47
img02.bmp,top_right,void,6,251,81.355,0.947,-1.365,0.893,0.498,33.169,10.691,17.877,6,47
img02.bmp,top_right,void,7,363,76.184,0.441,0.665,0.95,0.63,23.869,21.418,21.499,6,47
img02.bmp,top_right,void,8,386,80.669,0.649,1.08,0.941,0.574,26.817,20.396,22.169,6,47
img02.bmp,top_right,void,9,290,74.87,0.841,0.283,0.906,0.597,27.848,15.058,19.216,6,47
img02.bmp,top_right,void,10,407,95.983,0.902,-0.911,0.921,0.428,36.897,15.966,22.764,6,47
img02.bmp,top_right,void,11,458,88.083,0.699,0.9,0.94,0.585,30.08,21.504,24.148,6,47
img02.bmp,top_right,void,12,276,91.355,0.961,0.205,0.887,0.469,38.142,10.541,18.746,6,47
img02.bmp,top_right,void,13,204,81.284,0.976,0.22,0.876,0.447,36.029,7.869,16.116,6,47
img02.bmp,top_right,void,14,92,46.87,0.965,-0.494,0.902,0.383,21.404,5.625,10.823,6,47
img02.bmp,top_right,void,15,421,95.598,0.896,-1.333,0.925,0.554,37.004,16.444,23.152,6,47
img02.bmp,top_right,void,16,246,80.391,0.949,-1.027,0.898,0.378,33.451,10.575,17.698,6,47
img02.bmp,top_right,void,17,674,109.74,0.771,-1.371,0.953,0.609,38.499,24.518,29.294,6,47
img02.bmp,top_right,void,18,638,113.74,0.87,-1.133,0.947,0.556,42.722,21.047,28.501,6,47
img02.bmp,top_right,void,19,30,21.071,0.944,-0.219,0.909,0.682,10.726,3.55,6.18,6,47
img02.bmp,top_right,void,20,344,82.77,0.875,0.711,0.948,0.531,32.098,15.55,20.928,6,47
img02.bmp,top_right,void,21,638,115.154,0.875,-1.177,0.933,0.53,43.365,21.028,28.501,6,47
img02.bmp,top_right,void,22,388,79.355,0.552,0.077,0.946,0.653,25.582,21.325,22.226,6,47
img02.bmp,top_right,void,23,436,84.184,0.756,0.967,0.956,0.646,30.278,19.803,23.561,6,47
img02.bmp,top_right,void,24,515,97.841,0.75,0.672,0.94,0.573,33.751,22.305,25.607,6,47
img02.bmp,top_right,void,25,35,27.243,0.983,-0.098,0.778,0.583,16.38,2.97,6.676,6,47
img02.bmp,top_right,void,26,18,16.0,0.982,-0.157,0.75,0.545,11.208,2.146,4.787,6,47
img02.bmp,top_right,void,27,406,89.012,0.866,1.236,0.931,0.559,33.769,16.89,22.736,6,47
img02.bmp,top_right,void,28,420,84.184,0.751,1.503,0.952,0.677,29.565,19.51,23.125,6,47
img02.bmp,top_right,void,29,18,13.864,0.805,-0.231,0.818,0.6,6.399,3.796,4.787,6,47
img02.bmp,top_right,void,30,425,85.841,0.555,0.11,0.938,0.586,27.083,22.53,23.262,6,47
img02.bmp,top_right,void,31,474,90.805,0.688,0.753,0.961,0.605,30.464,22.106,24.567,6,47
img02.bmp,top_right,void,32,77,41.763,0.959,-0.26,0.875,0.579,18.866,5.349,9.901,6,47
img02.bmp,top_right,void,33,413,83.841,0.732,-0.428,0.949,0.599,29.272,19.957,22.931,6,47
img02.bmp,top_right,void,34,410,86.426,0.739,0.065,0.919,0.601,29.66,19.984,22.848,6,47
img02.bmp,top_right,void,35,376,90.569,0.908,0.98,0.926,0.438,36.109,15.097,21.88,6,47
img02.bmp,top_right,void,36,577,100.912,0.738,1.025,0.955,0.611,34.962,23.596,27.105,6,47
img02.bmp,top_right,void,37,64,37.799,0.968,0.542,0.853,0.364,18.843,4.737,9.027,6,47
img02.bmp,top_right,void,38,240,64.284,0.852,1.41,0.927,0.659,25.331,13.28,17.481,6,47
img02.bmp,top_right,void,39,117,46.663,0.85,-1.155,0.907,0.513,17.832,9.407,12.205,6,47
img02.bmp,top_right,void,40,22,10.657,0.977,0.847,0.88,0.349,11.546,2.448,5.293,6,47
img02.bmp,top_right,void,41,136,53.385,0.942,1.522,0.907,0.654,23.706,7.945,13.159,6,47
img02.bmp,top_right,void,42,281,69.941,0.784,1.449,0.946,0.627,25.429,15.784,18.915,6,47
img02.bmp,top_right,void,43,205,65.32,0.918,1.274,0.891,0.505,27.258,10.808,16.156,6,47
img02.bmp,top_right,void,44,141,50.284,0.862,-1.158,0.892,0.542,19.547,9.912,13.399,6,47
img02.bmp,top_right,void,45,61,33.006,0.911,0.891,0.897,0.469,14.264,5.877,8.813,6,47
img02.bmp,top_right,void,46,28,22.278,0.963,1.272,0.875,0.509,11.745,3.167,5.971,6,47
img02.bmp,top_right,void,47,46,33.692,0.982,1.36,0.852,0.511,18.023,3.436,7.653,6,47
img02.bmp,bottom_right,part,0,36903,4180.034,0.127,-0.903,0.738,0.723,279.169,276.892,216.763,7,43
img02.bmp,bottom_right,void,1,185,56.627,0.841,1.252,0.959,0.647,22.044,11.911,15.348,7,43
img02.bmp,bottom_right,void,2,157,56.042,0.883,-1.261,0.882,0.549,21.966,10.298,14.139,7,43
img02.bmp,bottom_right,void,3,426,93.255,0.883,-1.426,0.94,0.575,36.123,16.928,23.289,7,43
img02.bmp,bottom_right,void,4,274,70.87,0.794,-1.468,0.919,0.62,25.445,15.472,18.678,7,43
img02.bmp,bottom_right,void,5,194,56.87,0.87,0.881,0.97,0.601,23.137,11.418,15.717,7,43
img02.bmp,bottom_right,void,6,313,86.841,0.933,-1.38,0.915,0.515,35.154,12.685,19.963,7,43
img02.bmp,bottom_right,void,7,404,80.184,0.512,0.535,0.948,0.646,25.571,21.965,22.68,7,43
img02.bmp,bottom_right,void,8,437,85.255,0.582,0.919,0.946,0.623,27.324,22.228,23.588,7,43
img02.bmp,bottom_right,void,9,347,79.941,0.795,0.189,0.933,0.598,28.667,17.379,21.019,7,43
img02.bmp,bottom_right,void,10,451,93.74,0.859,-0.906,0.934,0.502,35.32,18.073,23.963,7,43
img02.bmp,bottom_right,void,11,482,89.497,0.619,0.871,0.943,0.594,29.328,23.029,24.773,7,43
img02.bmp,bottom_right,void,12,129,53.698,0.952,-0.474,0.908,0.451,23.827,7.327,12.816,7,43
img02.bmp,bottom_right,void,13,228,82.491,0.972,0.19,0.867,0.5,37.039,8.687,17.038,7,43
img02.bmp,bottom_right,void,14,328,96.77,0.962,0.188,0.909,0.509,41.321,11.238,20.436,7,43
img02.bmp,bottom_right,void,15,417,92.184,0.891,-1.352,0.923,0.579,36.079,16.414,23.042,7,43
img02.bmp,bottom_right,void,16,270,79.598,0.931,-1.038,0.928,0.45,32.546,11.907,18.541,7,43
img02.bmp,bottom_right,void,17,681,111.154,0.748,-1.376,0.952,0.587,38.07,25.288,29.446,7,43
img02.bmp,bottom_right,void,18,632,111.74,0.881,-1.103,0.952,0.551,43.269,20.501,28.367,7,43
img02.bmp,bottom_right,void,19,32,21.864,0.947,-0.183,0.914,0.727,11.21,3.589,6.383,7,43
img02.bmp,bottom_right,void,20,333,83.255,0.911,0.644,0.935,0.478,33.678,13.863,20.591,7,43
img02.bmp,bottom_right,void,21,644,114.083,0.884,-1.121,0.939,0.561,44.159,20.622,28.635,7,43
img02.bmp,bottom_right,void,22,404,82.426,0.546,-0.225,0.929,0.601,26.286,22.015,22.68,7,43
img02.bmp,bottom_right,void,23,492,95.012,0.81,0.639,0.943,0.588,34.811,20.42,25.029,7,43
img02.bmp,bottom_right,void,24,409,81.941,0.777,0.96,0.949,0.655,29.913,18.831,22.82,7,43
img02.bmp,bottom_right,void,25,34,24.828,0.961,-0.07,0.895,0.773,12.781,3.544,6.58,7,43
img02.bmp,bottom_right,void,26,29,20.45,0.946,-0.14,0.853,0.659,10.962,3.542,6.077,7,43
img02.bmp,bottom_right,void,27,394,81.598,0.783,1.505,0.934,0.635,29.703,18.475,22.398,7,43
img02.bmp,bottom_right,void,28,414,82.184,0.436,-0.119,0.947,0.639,25.447,22.9,22.959,7,43
img02.bmp,bottom_right,void,29,366,85.012,0.881,1.206,0.936,0.555,32.933,15.562,21.587,7,43
img02.bmp,bottom_right,void,30,428,87.012,0.777,0.742,0.943,0.587,30.996,19.498,23.344,7,43
img02.bmp,bottom_right,void,31,34,25.899,0.96,-0.347,0.81,0.472,12.848,3.617,6.58,7,43
img02.bmp,bottom_right,void,32,370,78.426,0.719,-0.543,0.939,0.596,27.419,19.058,21.705,7,43
img02.bmp,bottom_right,void,33,400,81.841,0.597,-0.048,0.932,0.6,26.73,21.445,22.568,7,43
img02.bmp,bottom_right,void,34,335,84.326,0.906,0.998,0.928,0.45,33.79,14.297,20.653,7,43
img02.bmp,bottom_right,void,35,514,94.669,0.789,1.061,0.961,0.605,34.373,21.138,25.582,7,43
img02.bmp,bottom_right,void,36,40,29.213,0.977,0.639,0.851,0.333,15.6,3.316,7.136,7,43
img02.bmp,bottom_right,void,37,200,61.456,0.891,1.451,0.939,0.641,25.099,11.381,15.958,7,43
img02.bmp,bottom_right,void,38,83,40.627,0.927,-1.108,0.883,0.488,17.325,6.519,10.28,7,43
img02.bmp,bottom_right,void,39,117,50.142,0.951,1.478,0.929,0.727,22.459,6.935,12.205,7,43
img02.bmp,bottom_right,void,40,228,63.698,0.856,1.422,0.938,0.626,25.15,13.009,17.038,7,43
img02.bmp,bottom_right,void,41,89,41.456,0.915,-1.171,0.908,0.476,17.407,7.008,10.645,7,43
img02.bmp,bottom_right,void,42,169,59.456,0.929,1.35,0.923,0.591,24.955,9.214,14.669,7,43
img02.bmp,bottom_right,void,43,15,15.071,0.963,1.018,0.833,0.429,8.331,2.231,4.37,7,43
img03.bmp,top_left,part,0,37697,4124.72,0.123,-1.276,0.753,0.735,277.368,275.259,219.083,8,43
img03.bmp,top_left,void,1,92,43.556,0.927,-1.377,0.893,0.605,18.417,6.91,10.823,8,43
img03.bmp,top_left,void,2,77,32.971,0.818,-1.538,0.939,0.688,13.385,7.702,9.901,8,43
img03.bmp,top_left,void,3,222,77.355,0.956,-1.313,0.877,0.466,32.793,9.577,16.812,8,43
img03.bmp,top_left,void,4,194,61.627,0.894,-1.523,0.915,0.647,24.568,11.027,15.717,8,43
img03.bmp,top_left,void,5,149,52.284,0.882,0.945,0.943,0.523,20.917,9.869,13.774,8,43
img03.bmp,top_left,void,6,193,72.698,0.954,-1.335,0.881,0.464,30.189,9.065,15.676,8,43
img03.bmp,top_left,void,7,351,76.426,0.293,0.94,0.926,0.61,22.876,21.873,21.14,8,43
img03.bmp,top_left,void,8,379,77.012,0.547,1.222,0.955,0.634,24.921,20.855,21.967,8,43
img03.bmp,top_left,void,9,323,77.113,0.742,0.235,0.915,0.598,26.329,17.663,20.279,8,43
img03.bmp,top_left,void,10,331,85.154,0.908,-0.862,0.927,0.439,33.558,14.046,20.529,8,43
img03.bmp,top_left,void,11,444,86.083,0.7,0.947,0.951,0.589,29.506,21.084,23.776,8,43
img03.bmp,top_left,void,12,331,95.012,0.953,0.203,0.899,0.493,39.724,12.087,20.529,8,43
img03.bmp,top_left,void,13,377,91.977,0.91,-1.316,0.898,0.536,36.374,15.086,21.909,8,43
img03.bmp,top_left,void,14,228,81.113,0.968,0.183,0.884,0.528,35.55,8.979,17.038,8,43
img03.bmp,top_left,void,15,173,65.355,0.951,-0.962,0.911,0.407,27.819,8.611,14.842,8,43
img03.bmp,top_left,void,16,630,106.326,0.776,-1.306,0.945,0.598,37.687,23.754,28.322,8,43
img03.bmp,top_left,void,17,601,111.154,0.877,-1.164,0.935,0.543,42.148,20.218,27.663,8,43
img03.bmp,top_left,void,18,295,76.184,0.881,0.624,0.946,0.54,29.767,14.079,19.381,8,43
img03.bmp,top_left,void,19,616,114.326,0.887,-1.181,0.926,0.531,43.741,20.216,28.006,8,43
img03.bmp,top_left,void,20,425,82.77,0.489,0.423,0.949,0.654,26.129,22.789,23.262,8,43
img03.bmp,top_left,void,21,141,52.142,0.933,-0.092,0.94,0.712,22.969,8.287,13.399,8,43
img03.bmp,top_left,void,22,387,79.355,0.742,0.977,0.949,0.647,28.127,18.859,22.198,8,43
img03.bmp,top_left,void,23,422,88.32,0.776,0.579,0.948,0.606,31.12,19.624,23.18,8,43
img03.bmp,top_left,void,24,360,83.012,0.853,1.197,0.93,0.553,31.258,16.327,21.409,8,43
img03.bmp,top_left,void,25,383,79.355,0.764,1.535,0.953,0.672,28.551,18.42,22.083,8,43
img03.bmp,top_left,void,26,71,32.728,0.857,-0.057,0.91,0.683,13.668,7.035,9.508,8,43
img03.bmp,top_left,void,27,447,89.012,0.557,0.428,0.935,0.593,27.973,23.229,23.857,8,43
img03.bmp,top_left,void,28,399,85.841,0.748,0.582,0.945,0.616,29.254,19.425,22.539,8,43
img03.bmp,top_left,void,29,111,47.799,0.927,-0.217,0.895,0.617,20.052,7.525,11.888,8,43
img03.bmp,top_left,void,30,398,82.669,0.648,-0.321,0.928,0.597,27.143,20.676,22.511,8,43
img03.bmp,top_left,void,31,443,89.012,0.695,0.229,0.923,0.595,29.907,21.509,23.75,8,43
img03.bmp,top_left,void,32,333,86.533,0.896,0.956,0.895,0.413,33.34,14.816,20.591,8,43
img03.bmp,top_left,void,33,520,97.533,0.759,0.934,0.947,0.584,33.737,21.977,25.731,8,43
img03.bmp,top_left,void,34,221,62.284,0.883,1.363,0.936,0.654,25.573,11.995,16.775,8,43
img03.bmp,top_left,void,35,25,16.485,0.973,0.603,0.862,0.397,11.666,2.694,5.642,8,43
img03.bmp,top_left,void,36,145,52.042,0.851,-1.295,0.906,0.575,19.622,10.291,13.587,8,43
img03.bmp,top_left,void,37,123,48.763,0.927,1.531,0.932,0.668,21.162,7.916,12.514,8,43
img03.bmp,top_left,void,38,270,69.734,0.787,1.373,0.931,0.603,24.897,15.362,18.541,8,43
img03.bmp,top_left,void,39,195,63.941,0.911,1.249,0.903,0.516,25.573,10.563,15.757,8,43
img03.bmp,top_left,void,40,159,53.491,0.849,-1.252,0.914,0.556,20.439,10.785,14.228,8,43
img03.bmp,top_left,void,41,41,26.142,0.925,0.901,0.872,0.512,12.039,4.584,7.225,8,43
img03.bmp,top_left,void,42,17,14.828,0.963,1.212,0.81,0.531,9.042,2.438,4.652,8,43
img03.bmp,top_left,void,43,62,37.556,0.962,1.344,0.849,0.492,17.738,4.828,8.885,8,43
img03.bmp,bottom_left,part,0,37626,4153.833,0.117,-0.853,0.751,0.733,277.82,275.897,218.876,9,43
img03.bmp,bottom_left,void,1,157,53.213,0.721,1.329,0.924,0.604,18.08,12.519,14.139,9,43
img03.bmp,bottom_left,void,2,146,55.042,0.91,-1.243,0.89,0.507,22.434,9.279,13.634,9,43
img03.bmp,bottom_left,void,3,354,87.841,0.885,-1.35,0.917,0.518,33.237,15.486,21.23,9,43
img03.bmp,bottom_left,void,4,258,70.456,0.839,-1.413,0.915,0.597,26.139,14.222,18.124,9,43
img03.bmp,bottom_left,void,5,200,61.698,0.855,0.882,0.917,0.556,23.472,12.165,15.958,9,43
img03.bmp,bottom_left,void,6,50,32.042,0.976,0.845,0.962,0.35,17.053,3.727,7.979,9,43
img03.bmp,bottom_left,void,7,265,78.77,0.93,-1.373,0.904,0.541,32.216,11.815,18.369,9,43
img03.bmp,bottom_left,void,8,380,79.012,0.451,0.129,0.938,0.633,24.492,21.856,21.996,9,43
img03.bmp,bottom_left,void,9,394,78.426,0.535,0.763,0.954,0.63,25.384,21.446,22.398,9,43
img03.bmp,bottom_left,void,10,24,18.935,0.954,0.667,0.857,0.429,10.113,3.042,5.528,9,43
img03.bmp,bottom_left,void,11,361,81.527,0.767,0.098,0.93,0.602,28.312,18.178,21.439,9,43
img03.bmp,bottom_left,void,12,378,88.569,0.873,-0.862,0.92,0.45,33.216,16.198,21.938,9,43
img03.bmp,bottom_left,void,13,479,89.255,0.613,0.893,0.95,0.612,29.032,22.938,24.696,9,43
img03.bmp,bottom_left,void,14,246,86.77,0.969,0.191,0.866,0.498,37.628,9.29,17.698,9,43
img03.bmp,bottom_left,void,15,384,102.634,0.946,0.195,0.891,0.502,41.392,13.403,22.112,9,43
img03.bmp,bottom_left,void,16,20,17.071,0.934,-0.346,0.87,0.625,8.733,3.125,5.046,9,43
img03.bmp,bottom_left,void,17,381,88.184,0.878,-1.339,0.914,0.573,33.86,16.178,22.025,9,43
img03.bmp,bottom_left,void,18,211,71.355,0.936,-1.014,0.894,0.434,29.605,10.46,16.391,9,43
img03.bmp,bottom_left,void,19,615,104.083,0.753,-1.358,0.942,0.616,36.33,23.908,27.983,9,43
img03.bmp,bottom_left,void,20,605,111.74,0.89,-1.113,0.935,0.534,43.511,19.799,27.754,9,43
img03.bmp,bottom_left,void,21,271,79.426,0.922,0.585,0.903,0.44,31.725,12.32,18.575,9,43
img03.bmp,bottom_left,void,22,138,53.799,0.942,-0.166,0.926,0.667,23.41,7.864,13.255,9,43
img03.bmp,bottom_left,void,23,612,114.326,0.891,-1.149,0.924,0.54,43.959,19.97,27.915,9,43
img03.bmp,bottom_left,void,24,433,84.426,0.42,-0.21,0.947,0.619,26.023,23.618,23.48,9,43
img03.bmp,bottom_left,void,25,410,89.598,0.847,0.579,0.93,0.569,33.037,17.564,22.848,9,43
img03.bmp,bottom_left,void,26,367,79.012,0.821,0.917,0.946,0.614,29.724,16.959,21.617,9,43
img03.bmp,bottom_left,void,27,54,29.314,0.777,-0.246,0.857,0.614,11.039,6.945,8.292,9,43
img03.bmp,bottom_left,void,28,444,88.426,0.308,0.817,0.931,0.587,25.905,24.644,23.776,9,43
img03.bmp,bottom_left,void,29,375,80.941,0.791,1.467,0.938,0.637,29.111,17.827,21.851,9,43
img03.bmp,bottom_left,void,30,331,80.77,0.888,1.195,0.914,0.562,31.736,14.617,20.529,9,43
img03.bmp,bottom_left,void,31,99,46.042,0.94,-0.327,0.876,0.521,19.68,6.732,11.227,9,43
img03.bmp,bottom_left,void,32,355,83.841,0.813,0.65,0.924,0.546,29.512,17.201,21.26,9,43
img03.bmp,bottom_left,void,33,380,80.426,0.607,-0.558,0.929,0.609,25.924,20.599,21.996,9,43
img03.bmp,bottom_left,void,34,425,83.598,0.551,0.28,0.944,0.632,26.952,22.493,23.262,9,43
img03.bmp,bottom_left,void,35,307,83.154,0.92,0.991,0.911,0.413,33.723,13.199,19.771,9,43
img03.bmp,bottom_left,void,36,473,95.083,0.821,0.987,0.935,0.551,34.554,19.744,24.541,9,43
img03.bmp,bottom_left,void,37,200,61.042,0.908,1.431,0.939,0.673,25.553,10.679,15.958,9,43
img03.bmp,bottom_left,void,38,105,45.213,0.914,-1.209,0.905,0.553,19.03,7.717,11.562,9,43
img03.bmp,bottom_left,void,39,95,45.763,0.95,1.443,0.872,0.646,20.709,6.461,10.998,9,43
img03.bmp,bottom_left,void,40,224,65.698,0.874,1.453,0.922,0.615,25.496,12.41,16.888,9,43
img03.bmp,bottom_left,void,41,148,59.698,0.944,1.308,0.886,0.498,25.055,8.243,13.727,9,43
img03.bmp,bottom_left,void,42,111,46.006,0.902,-1.23,0.902,0.555,18.756,8.09,11.888,9,43
img03.bmp,bottom_left,void,43,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,9,43
img03.bmp,top_right,part,0,37046,4269.906,0.158,1.523,0.747,0.729,276.883,273.424,217.183,10,45
img03.bmp,top_right,void,1,76,36.971,0.861,-1.393,0.844,0.563,14.645,7.446,9.837,10,45
img03.bmp,top_right,void,2,87,37.556,0.866,1.444,0.888,0.725,15.37,7.688,10.525,10,45
img03.bmp,top_right,void,3,294,85.734,0.944,-1.369,0.902,0.53,35.23,11.671,19.348,10,45
img03.bmp,top_right,void,4,190,62.042,0.872,1.545,0.9,0.609,23.501,11.506,15.554,10,45
img03.bmp,top_right,void,5,101,44.284,0.935,0.926,0.863,0.424,19.563,6.931,11.34,10,45
img03.bmp,top_right,void,6,227,79.32,0.958,-1.365,0.88,0.499,33.569,9.645,17.001,10,45
img03.bmp,top_right,void,7,337,75.598,0.558,0.801,0.926,0.585,23.917,19.853,20.714,10,45
img03.bmp,top_right,void,8,376,81.012,0.656,1.074,0.928,0.58,26.45,19.975,21.88,10,45
img03.bmp,top_right,void,9,264,71.527,0.822,0.354,0.907,0.534,25.823,14.713,18.334,10,45
img03.bmp,top_right,void,10,403,94.569,0.899,-0.913,0.916,0.436,36.312,15.873,22.652,10,45
img03.bmp,top_right,void,11,415,83.255,0.71,0.827,0.947,0.591,28.566,20.128,22.987,10,45
img03.bmp,top_right,void,12,399,95.012,0.897,-1.336,0.911,0.554,35.977,15.904,22.539,10,45
img03.bmp,top_right,void,13,83,44.87,0.971,-0.513,0.874,0.384,21.158,5.089,10.28,10,45
img03.bmp,top_right,void,14,235,77.255,0.953,-0.991,0.887,0.373,33.529,10.129,17.298,10,45
img03.bmp,top_right,void,15,214,79.113,0.97,0.234,0.856,0.457,35.356,8.613,16.507,10,45
img03.bmp,top_right,void,16,130,63.42,0.98,0.228,0.818,0.433,29.893,5.886,12.866,10,45
img03.bmp,top_right,void,17,643,108.326,0.757,-1.351,0.944,0.589,37.378,24.441,28.613,10,45
img03.bmp,top_right,void,18,594,109.154,0.868,-1.146,0.927,0.55,41.142,20.461,27.501,10,45
img03.bmp,top_right,void,19,25,19.657,0.956,-0.244,0.862,0.625,10.525,3.089,5.642,10,45
img03.bmp,top_right,void,20,346,82.669,0.872,0.716,0.92,0.534,31.776,15.53,20.989,10,45
img03.bmp,top_right,void,21,597,112.569,0.871,-1.158,0.913,0.533,41.634,20.42,27.57,10,45
img03.bmp,top_right,void,22,364,80.77,0.641,0.201,0.905,0.591,25.938,19.902,21.528,10,45
img03.bmp,top_right,void,23,399,82.184,0.764,0.984,0.943,0.616,29.242,18.87,22.539,10,45
img03.bmp,top_right,void,24,518,97.012,0.75,0.708,0.952,0.617,33.632,22.253,25.681,10,45
img03.bmp,top_right,void,25,14,12.828,0.951,-0.209,0.875,0.667,7.651,2.355,4.222,10,45
img03.bmp,top_right,void,26,374,85.012,0.848,1.212,0.914,0.548,31.6,16.767,21.822,10,45
img03.bmp,top_right,void,27,375,78.184,0.753,1.51,0.933,0.647,27.937,18.385,21.851,10,45
img03.bmp,top_right,void,28,408,85.598,0.624,0.158,0.921,0.591,27.369,21.386,22.792,10,45
img03.bmp,top_right,void,29,482,91.012,0.668,0.691,0.954,0.615,30.399,22.63,24.773,10,45
img03.bmp,top_right,void,30,376,81.255,0.748,-0.397,0.94,0.564,28.267,18.767,21.88,10,45
img03.bmp,top_right,void,31,393,85.426,0.739,0.039,0.916,0.604,28.951,19.49,22.369,10,45
img03.bmp,top_right,void,32,361,89.397,0.893,0.976,0.912,0.434,34.114,15.337,21.439,10,45
img03.bmp,top_right,void,33,39,28.692,0.974,-0.318,0.83,0.464,15.019,3.423,7.047,10,45
img03.bmp,top_right,void,34,590,106.569,0.734,1.021,0.938,0.585,35.311,23.988,27.408,10,45
img03.bmp,top_right,void,35,79,42.249,0.961,0.571,0.859,0.387,19.539,5.385,10.029,10,45
img03.bmp,top_right,void,36,238,65.598,0.824,1.399,0.93,0.61,24.338,13.776,17.408,10,45
img03.bmp,top_right,void,37,128,48.077,0.851,-1.081,0.895,0.518,18.601,9.779,12.766,10,45
img03.bmp,top_right,void,38,39,29.349,0.953,0.832,0.765,0.39,13.506,4.075,7.047,10,45
img03.bmp,top_right,void,39,148,59.627,0.94,1.525,0.827,0.569,24.935,8.504,13.727,10,45
img03.bmp,top_right,void,40,279,69.355,0.764,1.405,0.924,0.631,24.75,15.956,18.848,10,45
img03.bmp,top_right,void,41,220,68.527,0.895,1.247,0.902,0.543,26.438,11.798,16.737,10,45
img03.bmp,top_right,void,42,140,50.042,0.851,-1.122,0.915,0.567,19.166,10.059,13.351,10,45
img03.bmp,top_right,void,43,71,36.042,0.88,0.821,0.835,0.493,14.366,6.83,9.508,10,45
img03.bmp,top_right,void,44,47,28.349,0.937,1.311,0.839,0.603,13.533,4.714,7.736,10,45
img03.bmp,top_right,void,45,70,40.349,0.958,1.374,0.833,0.556,18.287,5.27,9.441,10,45
img03.bmp,bottom_right,part,0,37454,4215.355,0.143,-1.155,0.748,0.73,277.739,274.877,218.376,11,46
img03.bmp,bottom_right,void,1,172,55.799,0.838,1.147,0.915,0.614,21.182,11.544,14.799,11,46
img03.bmp,bottom_right,void,2,146,54.042,0.883,-1.245,0.89,0.579,21.104,9.907,13.634,11,46
img03.bmp,bottom_right,void,3,400,93.255,0.889,-1.437,0.926,0.526,35.57,16.279,22.568,11,46
img03.bmp,bottom_right,void,4,251,68.87,0.798,-1.465,0.913,0.591,24.546,14.781,17.877,11,46
img03.bmp,bottom_right,void,5,163,55.906,0.904,0.84,0.906,0.477,23.084,9.868,14.406,11,46
img03.bmp,bottom_right,void,6,306,85.734,0.932,-1.426,0.903,0.56,34.727,12.586,19.739,11,46
img03.bmp,bottom_right,void,7,382,79.012,0.551,0.408,0.929,0.612,25.337,21.141,22.054,11,46
img03.bmp,bottom_right,void,8,419,84.912,0.619,0.825,0.942,0.575,27.39,21.507,23.097,11,46
img03.bmp,bottom_right,void,9,303,78.527,0.848,0.212,0.891,0.58,28.654,15.201,19.642,11,46
img03.bmp,bottom_right,void,10,457,98.361,0.853,-0.95,0.92,0.48,35.494,18.514,24.122,11,46
img03.bmp,bottom_right,void,11,456,86.669,0.671,0.769,0.933,0.603,29.178,21.643,24.096,11,46
img03.bmp,bottom_right,void,12,126,53.113,0.947,-0.484,0.869,0.4,23.325,7.489,12.666,11,46
img03.bmp,bottom_right,void,13,172,75.456,0.978,0.192,0.86,0.506,33.892,7.045,14.799,11,46
img03.bmp,bottom_right,void,14,239,88.391,0.969,0.207,0.83,0.427,37.762,9.276,17.444,11,46
img03.bmp,bottom_right,void,15,413,95.255,0.891,-1.364,0.91,0.543,36.141,16.385,22.931,11,46
