Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels],Part_ID,Num_voids
img04.bmp,top_right,void,46,25,22.071,0.969,1.196,0.833,0.455,11.604,2.88,5.642,15,47
img04.bmp,top_right,void,47,46,32.485,0.979,1.348,0.852,0.541,17.193,3.538,7.653,15,47
img04.bmp,bottom_right,void,1,161,54.87,0.816,1.188,0.894,0.548,20.155,11.642,14.318,16,45
img04.bmp,bottom_right,void,2,131,52.971,0.904,-1.295,0.891,0.541,21.222,9.081,12.915,16,45
img04.bmp,bottom_right,void,3,378,91.634,0.899,-1.44,0.931,0.556,35.513,15.523,21.938,16,45
img04.bmp,bottom_right,void,4,248,68.042,0.817,-1.491,0.932,0.596,24.979,14.387,17.77,16,45
img04.bmp,bottom_right,void,5,174,57.491,0.886,0.848,0.951,0.509,23.02,10.686,14.884,16,45
img04.bmp,bottom_right,void,6,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,16,45
img04.bmp,bottom_right,void,7,278,82.77,0.938,-1.416,0.917,0.537,34.002,11.745,18.814,16,45
img04.bmp,bottom_right,void,8,379,77.598,0.437,0.372,0.952,0.632,24.354,21.904,21.967,16,45
img04.bmp,bottom_right,void,9,400,80.426,0.595,0.898,0.955,0.615,26.428,21.237,22.568,16,45
img04.bmp,bottom_right,void,10,431,96.776,0.874,-0.952,0.929,0.437,35.861,17.424,23.426,16,45
img04.bmp,bottom_right,void,11,335,80.698,0.819,0.164,0.928,0.588,29.086,16.708,20.653,16,45
img04.bmp,bottom_right,void,12,103,51.355,0.971,-0.53,0.888,0.299,24.505,5.836,11.452,16,45
img04.bmp,bottom_right,void,13,464,86.669,0.639,0.814,0.959,0.614,29.003,22.309,24.306,16,45
img04.bmp,bottom_right,void,14,224,89.663,0.977,0.163,0.875,0.444,38.983,8.369,16.888,16,45
img04.bmp,bottom_right,void,15,308,98.148,0.963,0.163,0.898,0.489,40.668,11.024,19.803,16,45
img04.bmp,bottom_right,void,16,385,89.598,0.897,-1.369,0.923,0.563,35.177,15.532,22.14,16,45
img04.bmp,bottom_right,void,17,245,77.805,0.938,-1.065,0.891,0.395,32.174,11.116,17.662,16,45
img04.bmp,bottom_right,void,18,22,16.621,0.97,-0.157,0.846,0.667,10.752,2.597,5.293,16,45
img04.bmp,bottom_right,void,19,636,105.497,0.75,-1.407,0.958,0.62,36.746,24.322,28.457,16,45
img04.bmp,bottom_right,void,20,588,110.912,0.885,-1.141,0.933,0.531,42.419,19.753,27.362,16,45
img04.bmp,bottom_right,void,21,311,83.841,0.906,0.627,0.915,0.451,32.648,13.79,19.899,16,45
img04.bmp,bottom_right,void,22,478,95.426,0.812,0.625,0.947,0.553,34.438,20.103,24.67,16,45
img04.bmp,bottom_right,void,23,618,113.497,0.883,-1.158,0.944,0.545,43.375,20.337,28.051,16,45
img04.bmp,bottom_right,void,24,48,35.243,0.988,-0.138,0.842,0.6,20.224,3.12,7.818,16,45
img04.bmp,bottom_right,void,25,395,80.184,0.532,-0.158,0.947,0.636,25.652,21.726,22.426,16,45
img04.bmp,bottom_right,void,26,394,81.598,0.788,0.952,0.94,0.608,29.74,18.321,22.398,16,45
img04.bmp,bottom_right,void,27,20,18.0,0.984,-0.15,0.8,0.556,12.299,2.214,5.046,16,45
img04.bmp,bottom_right,void,28,11,8.621,0.94,-0.34,0.846,0.611,6.475,2.209,3.742,16,45
img04.bmp,bottom_right,void,29,338,83.012,0.879,1.184,0.934,0.528,31.691,15.108,20.745,16,45
img04.bmp,bottom_right,void,30,365,79.355,0.79,1.516,0.938,0.64,28.7,17.614,21.558,16,45
img04.bmp,bottom_right,void,31,400,84.426,0.479,-0.031,0.932,0.571,25.773,22.617,22.568,16,45
img04.bmp,bottom_right,void,32,422,87.841,0.78,0.718,0.94,0.558,31.048,19.425,23.18,16,45
img04.bmp,bottom_right,void,33,46,34.521,0.982,-0.343,0.767,0.338,18.455,3.473,7.653,16,45
img04.bmp,bottom_right,void,34,362,78.426,0.689,-0.587,0.943,0.583,26.572,19.262,21.469,16,45
img04.bmp,bottom_right,void,35,388,82.426,0.634,-0.092,0.933,0.582,26.941,20.834,22.226,16,45
img04.bmp,bottom_right,void,36,322,84.569,0.909,0.961,0.931,0.402,33.685,14.071,20.248,16,45
img04.bmp,bottom_right,void,37,499,96.326,0.789,1.036,0.954,0.548,34.185,20.995,25.206,16,45
img04.bmp,bottom_right,void,38,23,23.657,0.991,0.573,0.793,0.24,14.862,1.948,5.412,16,45
img04.bmp,bottom_right,void,39,194,60.284,0.887,1.411,0.924,0.622,24.498,11.306,15.717,16,45
img04.bmp,bottom_right,void,40,85,41.835,0.927,-1.174,0.895,0.472,17.835,6.679,10.403,16,45
img04.bmp,bottom_right,void,41,98,48.971,0.962,1.428,0.845,0.51,22.945,6.295,11.17,16,45
img04.bmp,bottom_right,void,42,205,63.32,0.862,1.447,0.911,0.584,24.164,12.252,16.156,16,45
img04.bmp,bottom_right,void,43,8,7.036,0.992,0.963,0.727,0.229,9.078,1.155,3.192,16,45
img04.bmp,bottom_right,void,44,147,58.077,0.944,1.299,0.891,0.495,25.101,8.284,13.681,16,45
img04.bmp,bottom_right,void,45,83,40.592,0.919,-1.201,0.922,0.512,17.123,6.735,10.28,16,45
img05.bmp,top_left,void,1,84,36.971,0.796,-1.378,0.923,0.622,13.915,8.42,10.342,17,43
img05.bmp,top_left,void,2,99,46.971,0.941,-1.322,0.892,0.524,20.433,6.925,11.227,17,43
img05.bmp,top_left,void,3,227,78.184,0.953,-1.285,0.901,0.445,32.685,9.917,17.001,17,43
img05.bmp,top_left,void,4,196,62.556,0.892,-1.475,0.92,0.653,24.795,11.205,15.797,17,43
img05.bmp,top_left,void,5,158,55.698,0.886,0.994,0.908,0.494,21.961,10.164,14.184,17,43
img05.bmp,top_left,void,6,192,72.906,0.956,-1.29,0.873,0.416,30.898,9.051,15.635,17,43
img05.bmp,top_left,void,7,364,77.012,0.292,1.087,0.936,0.607,23.161,22.154,21.528,17,43
img05.bmp,top_left,void,8,386,79.012,0.53,1.246,0.953,0.622,25.297,21.445,22.169,17,43
img05.bmp,top_left,void,9,352,80.941,0.754,0.294,0.931,0.578,27.885,18.305,21.17,17,43
img05.bmp,top_left,void,10,477,89.497,0.657,1.027,0.95,0.592,29.843,22.501,24.644,17,43
img05.bmp,top_left,void,11,329,84.912,0.912,-0.827,0.927,0.42,33.942,13.919,20.467,17,43
img05.bmp,top_left,void,12,373,103.841,0.953,0.227,0.903,0.432,42.87,12.945,21.793,17,43
img05.bmp,top_left,void,13,276,93.148,0.97,0.208,0.89,0.448,40.479,9.884,18.746,17,43
img05.bmp,top_left,void,14,373,93.184,0.912,-1.286,0.921,0.517,36.35,14.93,21.793,17,43
img05.bmp,top_left,void,15,177,67.598,0.955,-0.919,0.908,0.358,29.337,8.725,15.012,17,43
img05.bmp,top_left,void,16,636,107.497,0.783,-1.282,0.952,0.604,38.084,23.705,28.457,17,43
img05.bmp,top_left,void,17,632,115.74,0.889,-1.138,0.934,0.525,44.43,20.32,28.367,17,43
img05.bmp,top_left,void,18,170,58.728,0.938,-0.054,0.939,0.726,25.736,8.948,14.712,17,43
img05.bmp,top_left,void,19,292,77.012,0.881,0.638,0.921,0.492,29.795,14.088,19.282,17,43
img05.bmp,top_left,void,20,633,115.497,0.888,-1.164,0.934,0.545,44.422,20.433,28.389,17,43
img05.bmp,top_left,void,21,451,84.426,0.415,0.369,0.958,0.642,26.428,24.042,23.963,17,43
img05.bmp,top_left,void,22,401,81.598,0.763,0.994,0.948,0.619,29.379,18.997,22.596,17,43
img05.bmp,top_left,void,23,429,89.598,0.792,0.575,0.945,0.572,31.972,19.5,23.371,17,43
img05.bmp,top_left,void,24,88,39.107,0.863,0.101,0.898,0.611,15.668,7.915,10.585,17,43
img05.bmp,top_left,void,25,406,83.012,0.788,1.488,0.951,0.634,30.212,18.595,22.736,17,43
img05.bmp,top_left,void,26,371,85.841,0.863,1.221,0.939,0.535,32.329,16.318,21.734,17,43
img05.bmp,top_left,void,27,476,91.012,0.559,0.542,0.939,0.608,28.859,23.937,24.618,17,43
img05.bmp,top_left,void,28,131,52.799,0.921,-0.212,0.897,0.57,21.701,8.448,12.915,17,43
img05.bmp,top_left,void,29,397,84.77,0.771,0.611,0.945,0.591,29.847,19.007,22.483,17,43
img05.bmp,top_left,void,30,423,82.426,0.651,-0.358,0.961,0.634,28.011,21.262,23.207,17,43
img05.bmp,top_left,void,31,462,89.012,0.685,0.328,0.949,0.621,30.118,21.948,24.254,17,43
img05.bmp,top_left,void,32,352,88.947,0.909,1.012,0.919,0.414,35.188,14.639,21.17,17,43
img05.bmp,top_left,void,33,525,97.255,0.771,0.984,0.958,0.594,34.485,21.968,25.854,17,43
img05.bmp,top_left,void,34,231,66.284,0.872,1.394,0.959,0.635,25.938,12.686,17.15,17,43
img05.bmp,top_left,void,35,23,22.485,0.992,0.615,0.719,0.213,15.643,1.965,5.412,17,43
img05.bmp,top_left,void,36,146,53.663,0.851,-1.217,0.89,0.497,20.014,10.519,13.634,17,43
img05.bmp,top_left,void,37,122,53.799,0.946,1.531,0.91,0.61,23.67,7.686,12.463,17,43
img05.bmp,top_left,void,38,274,73.012,0.828,1.372,0.932,0.591,26.273,14.748,18.678,17,43
img05.bmp,top_left,void,39,152,54.249,0.84,-1.224,0.894,0.517,19.902,10.784,13.912,17,43
img05.bmp,top_left,void,40,194,64.32,0.928,1.282,0.902,0.515,27.032,10.103,15.717,17,43
img05.bmp,top_left,void,41,32,24.935,0.961,0.934,0.842,0.356,12.499,3.457,6.383,17,43
img05.bmp,top_left,void,42,15,13.414,0.984,1.216,0.75,0.375,10.617,1.899,4.37,17,43
img05.bmp,top_left,void,43,45,33.278,0.982,1.391,0.818,0.5,18.07,3.403,7.569,17,43
img05.bmp,bottom_left,void,1,140,49.213,0.757,1.264,0.946,0.614,17.846,11.654,13.351,18,43
img05.bmp,bottom_left,void,2,127,52.385,0.928,-1.322,0.907,0.552,22.053,8.237,12.716,18,43
img05.bmp,bottom_left,void,3,319,84.426,0.9,-1.405,0.93,0.539,32.672,14.227,20.153,18,43
img05.bmp,bottom_left,void,4,252,71.87,0.854,-1.445,0.906,0.562,26.592,13.85,17.912,18,43
img05.bmp,bottom_left,void,5,199,59.527,0.848,0.893,0.948,0.524,23.112,12.231,15.918,18,43
img05.bmp,bottom_left,void,6,52,34.456,0.979,0.851,0.945,0.31,18.241,3.676,8.137,18,43
img05.bmp,bottom_left,void,7,242,77.527,0.937,-1.415,0.903,0.532,31.749,11.081,17.553,18,43
img05.bmp,bottom_left,void,8,396,79.598,0.354,0.222,0.957,0.635,24.377,22.795,22.454,18,43
img05.bmp,bottom_left,void,9,409,81.841,0.498,0.845,0.945,0.605,25.789,22.362,22.82,18,43
img05.bmp,bottom_left,void,10,40,32.385,0.983,0.561,0.833,0.317,16.641,3.077,7.136,18,43
img05.bmp,bottom_left,void,11,363,87.947,0.878,-0.898,0.928,0.434,33.063,15.839,21.499,18,43
img05.bmp,bottom_left,void,12,381,85.355,0.752,0.068,0.925,0.585,29.048,19.135,22.025,18,43
img05.bmp,bottom_left,void,13,483,88.669,0.601,0.832,0.96,0.616,29.136,23.287,24.799,18,43
img05.bmp,bottom_left,void,14,6,5.414,0.978,-0.44,0.75,0.4,5.912,1.221,2.764,18,43
img05.bmp,bottom_left,void,15,404,107.219,0.95,0.143,0.908,0.485,43.559,13.632,22.68,18,43
img05.bmp,bottom_left,void,16,275,95.32,0.972,0.135,0.881,0.481,41.042,9.666,18.712,18,43
img05.bmp,bottom_left,void,17,381,90.184,0.896,-1.383,0.927,0.572,35.087,15.561,22.025,18,43
img05.bmp,bottom_left,void,18,196,69.562,0.939,-1.035,0.903,0.403,28.768,9.901,15.797,18,43
img05.bmp,bottom_left,void,19,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,18,43
img05.bmp,bottom_left,void,20,626,105.154,0.757,-1.381,0.953,0.594,36.812,24.064,28.232,18,43
img05.bmp,bottom_left,void,21,607,112.326,0.891,-1.194,0.934,0.543,43.583,19.776,27.8,18,43
img05.bmp,bottom_left,void,22,259,76.977,0.926,0.53,0.918,0.47,31.391,11.854,18.16,18,43
img05.bmp,bottom_left,void,23,167,60.556,0.939,-0.146,0.893,0.642,25.795,8.868,14.582,18,43
img05.bmp,bottom_left,void,24,393,88.77,0.841,0.527,0.931,0.551,32.457,17.543,22.369,18,43
img05.bmp,bottom_left,void,25,624,115.912,0.888,-1.181,0.938,0.525,43.901,20.182,28.187,18,43
img05.bmp,bottom_left,void,26,361,77.355,0.794,0.87,0.948,0.628,28.505,17.346,21.439,18,43
img05.bmp,bottom_left,void,27,443,85.598,0.305,-0.198,0.945,0.631,25.623,24.401,23.75,18,43
img05.bmp,bottom_left,void,28,73,33.107,0.838,-0.133,0.912,0.652,13.669,7.459,9.641,18,43
img05.bmp,bottom_left,void,29,322,82.184,0.889,1.136,0.917,0.519,31.596,14.465,20.248,18,43
img05.bmp,bottom_left,void,30,367,80.77,0.803,1.46,0.939,0.623,29.285,17.44,21.617,18,43
img05.bmp,bottom_left,void,31,452,87.841,0.348,0.547,0.94,0.598,26.513,24.855,23.99,18,43
img05.bmp,bottom_left,void,32,346,81.184,0.827,0.588,0.94,0.537,29.574,16.616,20.989,18,43
img05.bmp,bottom_left,void,33,118,50.627,0.925,-0.316,0.887,0.488,20.806,7.902,12.257,18,43
img05.bmp,bottom_left,void,34,297,81.74,0.915,0.943,0.911,0.383,33.042,13.294,19.446,18,43
img05.bmp,bottom_left,void,35,386,80.426,0.632,-0.578,0.951,0.596,26.601,20.619,22.169,18,43
img05.bmp,bottom_left,void,36,430,86.669,0.57,0.256,0.939,0.593,27.551,22.628,23.399,18,43
img05.bmp,bottom_left,void,37,455,91.497,0.818,0.936,0.944,0.527,33.582,19.337,24.069,18,43
img05.bmp,bottom_left,void,38,190,60.87,0.898,1.355,0.922,0.609,24.768,10.903,15.554,18,43
img05.bmp,bottom_left,void,39,104,45.42,0.915,-1.243,0.912,0.52,19.077,7.693,11.507,18,43
img05.bmp,bottom_left,void,40,86,47.178,0.96,1.4,0.843,0.489,20.81,5.836,10.464,18,43
img05.bmp,bottom_left,void,41,209,64.527,0.881,1.366,0.925,0.595,25.18,11.925,16.313,18,43
img05.bmp,bottom_left,void,42,138,56.284,0.948,1.239,0.896,0.46,24.637,7.856,13.255,18,43
img05.bmp,bottom_left,void,43,106,46.006,0.906,-1.304,0.891,0.53,18.613,7.86,11.617,18,43
img05.bmp,top_right,void,1,106,42.385,0.852,1.392,0.93,0.693,16.691,8.729,11.617,19,47
img05.bmp,top_right,void,2,94,42.935,0.91,-1.433,0.862,0.58,17.975,7.47,10.94,19,47
img05.bmp,top_right,void,3,280,84.355,0.94,-1.424,0.915,0.526,34.375,11.687,18.881,19,47
img05.bmp,top_right,void,4,181,58.349,0.868,1.497,0.933,0.656,22.894,11.369,15.181,19,47
img05.bmp,top_right,void,5,115,48.077,0.924,0.845,0.943,0.423,20.72,7.915,12.101,19,47
img05.bmp,top_right,void,6,221,79.698,0.96,-1.401,0.898,0.498,33.757,9.44,16.775,19,47
img05.bmp,top_right,void,7,354,75.841,0.521,0.849,0.957,0.59,24.204,20.655,21.23,19,47
img05.bmp,top_right,void,8,388,80.426,0.646,1.043,0.951,0.599,26.76,20.422,22.226,19,47
img05.bmp,top_right,void,9,412,96.361,0.899,-0.978,0.93,0.436,36.874,16.125,22.904,19,47
img05.bmp,top_right,void,10,295,76.941,0.828,0.265,0.919,0.535,27.675,15.531,19.381,19,47
img05.bmp,top_right,void,11,444,86.083,0.7,0.827,0.957,0.587,29.446,21.017,23.776,19,47
img05.bmp,top_right,void,12,75,43.042,0.975,-0.551,0.862,0.288,21.602,4.803,9.772,19,47
img05.bmp,top_right,void,13,400,95.77,0.91,-1.391,0.909,0.54,37.413,15.511,22.568,19,47
img05.bmp,top_right,void,14,237,82.219,0.954,-1.053,0.912,0.378,33.952,10.199,17.371,19,47
img05.bmp,top_right,void,15,264,91.113,0.968,0.169,0.883,0.472,39.234,9.896,18.334,19,47
img05.bmp,top_right,void,16,185,80.249,0.981,0.157,0.869,0.474,36.511,7.143,15.348,19,47
img05.bmp,top_right,void,17,672,111.74,0.777,-1.384,0.94,0.585,39.04,24.565,29.251,19,47
img05.bmp,top_right,void,18,621,113.154,0.874,-1.185,0.934,0.535,42.812,20.799,28.119,19,47
img05.bmp,top_right,void,19,30,23.278,0.968,-0.304,0.833,0.5,12.696,3.162,6.18,19,47
img05.bmp,top_right,void,20,366,85.184,0.877,0.663,0.943,0.526,33.202,15.948,21.587,19,47
img05.bmp,top_right,void,21,528,97.841,0.74,0.667,0.957,0.587,33.81,22.741,25.928,19,47
img05.bmp,top_right,void,22,434,85.012,0.771,0.976,0.956,0.62,30.746,19.57,23.507,19,47
img05.bmp,top_right,void,23,603,112.083,0.879,-1.217,0.939,0.552,42.514,20.288,27.709,19,47
img05.bmp,top_right,void,24,385,81.355,0.593,0.158,0.941,0.62,26.032,20.969,22.14,19,47
img05.bmp,top_right,void,25,21,19.0,0.989,-0.182,0.808,0.538,13.316,1.97,5.171,19,47
img05.bmp,top_right,void,26,27,25.036,0.988,-0.084,0.711,0.482,15.613,2.421,5.863,19,47
img05.bmp,top_right,void,27,400,90.426,0.865,1.194,0.926,0.535,33.883,16.985,22.568,19,47
img05.bmp,top_right,void,28,398,82.77,0.782,1.418,0.95,0.642,29.832,18.604,22.511,19,47
img05.bmp,top_right,void,29,11,10.45,0.932,-0.214,0.786,0.611,6.468,2.346,3.742,19,47
img05.bmp,top_right,void,30,424,87.598,0.599,0.094,0.942,0.585,27.769,22.238,23.235,19,47
img05.bmp,top_right,void,31,496,91.598,0.683,0.697,0.963,0.633,31.005,22.639,25.13,19,47
img05.bmp,top_right,void,32,384,92.811,0.901,0.942,0.925,0.418,36.142,15.675,22.112,19,47
img05.bmp,top_right,void,33,400,83.841,0.718,-0.495,0.943,0.575,28.491,19.831,22.568,19,47
img05.bmp,top_right,void,34,417,87.012,0.722,0.048,0.939,0.585,29.479,20.391,23.042,19,47
img05.bmp,top_right,void,35,67,40.763,0.968,-0.315,0.848,0.441,19.079,4.789,9.236,19,47
img05.bmp,top_right,void,36,588,102.912,0.731,1.006,0.955,0.583,35.328,24.098,27.362,19,47
img05.bmp,top_right,void,37,70,44.006,0.977,0.518,0.805,0.283,21.402,4.587,9.441,19,47
img05.bmp,top_right,void,38,235,66.527,0.847,1.357,0.922,0.58,25.122,13.358,17.298,19,47
img05.bmp,top_right,void,39,24,15.485,0.98,0.768,0.889,0.296,12.69,2.504,5.528,19,47
img05.bmp,top_right,void,40,134,57.178,0.955,1.464,0.87,0.551,25.75,7.634,13.062,19,47
img05.bmp,top_right,void,41,126,48.87,0.863,-1.188,0.906,0.525,18.85,9.509,12.666,19,47
img05.bmp,top_right,void,42,275,69.355,0.801,1.346,0.955,0.614,25.659,15.355,18.712,19,47
img05.bmp,top_right,void,43,210,66.77,0.911,1.226,0.909,0.469,26.86,11.1,16.352,19,47
img05.bmp,top_right,void,44,59,30.385,0.932,0.797,0.922,0.447,14.953,5.413,8.667,19,47
img05.bmp,top_right,void,45,134,50.698,0.851,-1.185,0.912,0.491,19.091,10.028,13.062,19,47
img05.bmp,top_right,void,46,29,20.278,0.958,1.2,0.853,0.483,11.815,3.39,6.077,19,47
img05.bmp,top_right,void,47,57,37.314,0.977,1.312,0.864,0.5,18.982,4.037,8.519,19,47
img05.bmp,bottom_right,void,1,165,55.213,0.845,1.196,0.938,0.577,21.506,11.486,14.494,20,46
img05.bmp,bottom_right,void,2,142,53.799,0.888,-1.317,0.871,0.514,21.222,9.766,13.446,20,46
img05.bmp,bottom_right,void,3,397,95.634,0.903,-1.461,0.928,0.525,36.746,15.821,22.483,20,46
img05.bmp,bottom_right,void,4,250,69.042,0.803,-1.539,0.916,0.601,24.679,14.707,17.841,20,46
img05.bmp,bottom_right,void,5,164,55.698,0.893,0.83,0.97,0.506,22.546,10.137,14.45,20,46
img05.bmp,bottom_right,void,6,304,87.941,0.942,-1.448,0.907,0.543,36.244,12.128,19.674,20,46
img05.bmp,bottom_right,void,7,388,79.598,0.522,0.501,0.946,0.622,25.289,21.573,22.226,20,46
img05.bmp,bottom_right,void,8,430,84.426,0.63,0.862,0.951,0.613,27.917,21.689,23.399,20,46
img05.bmp,bottom_right,void,9,470,100.776,0.873,-0.984,0.936,0.45,37.397,18.243,24.463,20,46
img05.bmp,bottom_right,void,10,319,79.113,0.839,0.2,0.927,0.591,29.116,15.851,20.153,20,46
img05.bmp,bottom_right,void,11,145,59.184,0.951,-0.561,0.879,0.355,26.062,8.03,13.587,20,46
img05.bmp,bottom_right,void,12,464,88.669,0.665,0.784,0.947,0.592,29.511,22.032,24.306,20,46
img05.bmp,bottom_right,void,13,203,84.835,0.98,0.156,0.883,0.507,37.815,7.572,16.077,20,46
img05.bmp,bottom_right,void,14,272,93.32,0.969,0.157,0.892,0.476,40.018,9.883,18.61,20,46
img05.bmp,bottom_right,void,15,284,87.255,0.941,-1.095,0.919,0.418,35.128,11.925,19.016,20,46
img05.bmp,bottom_right,void,16,424,98.426,0.904,-1.397,0.916,0.53,38.02,16.247,23.235,20,46
img05.bmp,bottom_right,void,17,54,31.314,0.94,-0.244,0.844,0.514,14.695,5.002,8.292,20,46
img05.bmp,bottom_right,void,18,683,111.154,0.754,-1.403,0.951,0.595,38.462,25.265,29.489,20,46
img05.bmp,bottom_right,void,19,610,112.569,0.884,-1.137,0.938,0.519,43.047,20.156,27.869,20,46
img05.bmp,bottom_right,void,20,369,90.083,0.905,0.657,0.939,0.476,35.298,15.045,21.675,20,46
img05.bmp,bottom_right,void,21,529,102.083,0.81,0.657,0.938,0.534,36.239,21.276,25.953,20,46
img05.bmp,bottom_right,void,22,610,112.326,0.885,-1.158,0.94,0.538,43.213,20.124,27.869,20,46
img05.bmp,bottom_right,void,23,421,85.012,0.798,0.962,0.948,0.601,31.233,18.824,23.152,20,46
img05.bmp,bottom_right,void,24,54,35.692,0.972,-0.184,0.818,0.474,18.087,4.22,8.292,20,46
img05.bmp,bottom_right,void,25,371,78.184,0.598,-0.171,0.949,0.625,25.569,20.485,21.734,20,46
img05.bmp,bottom_right,void,26,18,17.414,0.995,-0.12,0.692,0.429,15.3,1.499,4.787,20,46
img05.bmp,bottom_right,void,27,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,20,46
img05.bmp,bottom_right,void,28,365,86.184,0.876,1.185,0.936,0.543,32.711,15.798,21.558,20,46
img05.bmp,bottom_right,void,29,371,80.77,0.795,1.498,0.935,0.63,29.273,17.766,21.734,20,46
img05.bmp,bottom_right,void,30,375,81.426,0.549,-0.202,0.938,0.558,25.483,21.299,21.851,20,46
img05.bmp,bottom_right,void,31,454,92.462,0.77,0.771,0.94,0.54,31.966,20.398,24.043,20,46
img05.bmp,bottom_right,void,32,20,17.036,0.986,-0.346,0.741,0.333,12.831,2.155,5.046,20,46
img05.bmp,bottom_right,void,33,335,88.397,0.912,0.972,0.925,0.39,34.615,14.224,20.653,20,46
img05.bmp,bottom_right,void,34,353,78.669,0.747,-0.606,0.944,0.545,27.364,18.207,21.2,20,46
img05.bmp,bottom_right,void,35,362,80.426,0.666,-0.132,0.935,0.567,26.515,19.771,21.469,20,46
img05.bmp,bottom_right,void,36,523,99.154,0.781,1.051,0.953,0.538,34.809,21.748,25.805,20,46
img05.bmp,bottom_right,void,37,56,37.006,0.981,0.555,0.824,0.275,19.911,3.836,8.444,20,46
img05.bmp,bottom_right,void,38,193,60.284,0.883,1.408,0.928,0.619,24.176,11.341,15.676,20,46
img05.bmp,bottom_right,void,39,69,39.213,0.947,-1.126,0.873,0.406,17.569,5.639,9.373,20,46
img05.bmp,bottom_right,void,40,2,0.0,1.0,-0.785,1.0,0.5,2.828,0.0,1.596,20,46
img05.bmp,bottom_right,void,41,99,50.142,0.966,1.443,0.868,0.589,23.214,6.039,11.227,20,46
img05.bmp,bottom_right,void,42,208,60.698,0.857,1.46,0.937,0.615,24.032,12.369,16.274,20,46
img05.bmp,bottom_right,void,43,24,20.485,0.981,0.954,0.774,0.3,12.761,2.492,5.528,20,46
img05.bmp,bottom_right,void,44,148,59.113,0.939,1.303,0.902,0.474,24.606,8.445,13.727,20,46
img05.bmp,bottom_right,void,45,74,36.385,0.929,-1.165,0.914,0.514,16.57,6.129,9.707,20,46
img05.bmp,bottom_right,void,46,8,6.0,0.987,1.373,0.727,0.571,7.746,1.225,3.192,20,46
img06.bmp,top_left,void,1,64,30.971,0.811,-1.335,0.914,0.615,12.347,7.23,9.027,21,42
img06.bmp,top_left,void,2,73,38.107,0.954,-1.433,0.901,0.64,18.197,5.474,9.641,21,42
img06.bmp,top_left,void,3,179,69.113,0.959,-1.361,0.895,0.481,29.789,8.428,15.097,21,42
img06.bmp,top_left,void,4,181,59.592,0.892,-1.538,0.905,0.603,23.938,10.831,15.181,21,42
img06.bmp,top_left,void,5,136,49.698,0.892,0.909,0.932,0.504,20.32,9.173,13.159,21,42
img06.bmp,top_left,void,6,153,63.456,0.959,-1.37,0.89,0.528,27.487,7.794,13.957,21,42
img06.bmp,top_left,void,7,317,70.77,0.271,-0.276,0.949,0.626,21.487,20.684,20.09,21,42
img06.bmp,top_left,void,8,330,72.184,0.438,0.838,0.951,0.624,22.667,20.378,20.498,21,42
img06.bmp,top_left,void,9,246,73.462,0.909,-0.905,0.921,0.414,29.172,12.157,17.698,21,42
img06.bmp,top_left,void,10,308,75.941,0.74,0.162,0.914,0.57,25.829,17.384,19.803,21,42
img06.bmp,top_left,void,11,422,83.255,0.645,0.862,0.953,0.601,27.826,21.256,23.18,21,42
img06.bmp,top_left,void,12,328,85.148,0.901,-1.382,0.916,0.551,33.155,14.358,20.436,21,42
img06.bmp,top_left,void,13,126,54.527,0.958,-0.993,0.9,0.382,24.83,7.122,12.666,21,42
img06.bmp,top_left,void,14,309,90.941,0.948,0.135,0.896,0.538,37.883,12.0,19.835,21,42
img06.bmp,top_left,void,15,190,77.284,0.972,0.117,0.876,0.543,33.692,7.93,15.554,21,42
img06.bmp,top_left,void,16,568,100.326,0.759,-1.322,0.951,0.59,35.159,22.895,26.892,21,42
img06.bmp,top_left,void,17,589,110.912,0.884,-1.236,0.935,0.539,42.389,19.823,27.385,21,42
img06.bmp,top_left,void,18,223,67.698,0.894,0.494,0.914,0.525,26.544,11.919,16.85,21,42
img06.bmp,top_left,void,19,337,74.184,0.761,0.824,0.957,0.611,26.875,17.434,20.714,21,42
img06.bmp,top_left,void,20,592,111.497,0.885,-1.227,0.938,0.542,42.679,19.857,27.455,21,42
img06.bmp,top_left,void,21,346,78.284,0.796,0.448,0.951,0.641,28.56,17.288,20.989,21,42
img06.bmp,top_left,void,22,417,81.941,0.442,0.183,0.95,0.668,25.472,22.847,23.042,21,42
img06.bmp,top_left,void,23,160,55.142,0.909,-0.119,0.925,0.696,22.99,9.59,14.273,21,42
img06.bmp,top_left,void,24,325,79.598,0.862,1.101,0.929,0.534,30.016,15.234,20.342,21,42
img06.bmp,top_left,void,25,362,79.355,0.784,1.425,0.943,0.635,28.475,17.693,21.469,21,42
img06.bmp,top_left,void,26,433,87.598,0.557,0.528,0.927,0.595,27.552,22.874,23.48,21,42
img06.bmp,top_left,void,27,81,36.899,0.821,0.006,0.88,0.643,14.175,8.092,10.155,21,42
img06.bmp,top_left,void,28,318,75.941,0.788,0.504,0.946,0.606,27.059,16.644,20.122,21,42
img06.bmp,top_left,void,29,373,79.841,0.662,-0.395,0.937,0.579,26.562,19.9,21.793,21,42
